geometry,rand_point_id,SAMPLE_LC1,lat,lon,code
POINT (-109.286981047449 35.44966892763504),21425,42,35.44966892763504,-109.28698104744906,forest
POINT (-95.83265298839279 30.7499587330708),11268,42,30.7499587330708,-95.8326529883928,forest
POINT (-86.50070848795815 34.2209133815428),7436,41,34.2209133815428,-86.50070848795816,forest
POINT (-115.9675694355508 45.14013310195939),9714,42,45.14013310195939,-115.9675694355508,forest
POINT (-74.25280254717329 43.96103221806807),3667,42,43.96103221806806,-74.2528025471733,forest
POINT (-79.22426681462258 41.71649088286993),19389,41,41.71649088286993,-79.22426681462257,forest
POINT (-91.12854294008908 31.69942380871456),22659,41,31.699423808714556,-91.12854294008908,forest
POINT (-70.52837384741855 43.70487050633712),19681,42,43.704870506337116,-70.52837384741855,forest
POINT (-84.21882084495462 32.59025723700278),18956,42,32.59025723700278,-84.21882084495462,forest
POINT (-81.13828057668583 38.52764975713973),10803,41,38.52764975713973,-81.13828057668583,forest
POINT (-77.54249639808577 36.91540122763853),13757,43,36.91540122763853,-77.54249639808576,forest
POINT (-78.10246137410829 33.91106821068828),24549,42,33.911068210688285,-78.1024613741083,forest
POINT (-83.43770430119598 42.77665045838831),21806,41,42.77665045838832,-83.43770430119598,forest
POINT (-79.53905515164867 38.98615212824568),10429,41,38.98615212824568,-79.53905515164867,forest
POINT (-79.73316003407734 40.87677663271521),4993,41,40.87677663271521,-79.73316003407734,forest
POINT (-87.67113878219706 34.13589985215048),8151,43,34.13589985215048,-87.67113878219706,forest
POINT (-77.36807820387588 41.15357767256163),7706,43,41.15357767256163,-77.36807820387588,forest
POINT (-92.97381222072538 33.49202822319471),9738,42,33.49202822319471,-92.97381222072538,forest
POINT (-82.6395323408405 34.69302947977316),9515,41,34.69302947977316,-82.6395323408405,forest
POINT (-111.40172460035 44.85587388495185),25962,42,44.85587388495185,-111.40172460035005,forest
POINT (-81.21938779288432 38.32089763907374),10805,41,38.32089763907374,-81.2193877928843,forest
POINT (-113.7650983031832 47.66491905055622),22082,42,47.66491905055622,-113.76509830318324,forest
POINT (-79.91351343837628 34.10615397394706),12743,42,34.10615397394706,-79.91351343837628,forest
POINT (-92.51915830890725 34.32865046887702),20334,42,34.32865046887702,-92.51915830890724,forest
POINT (-95.4677281397565 30.74417617917673),11265,42,30.74417617917673,-95.4677281397565,forest
POINT (-82.53921710191963 40.36858373487112),23992,41,40.368583734871116,-82.53921710191962,forest
POINT (-85.11376093385466 37.94693617030968),22271,41,37.946936170309684,-85.11376093385465,forest
POINT (-84.84793547101937 35.37378264387261),10550,42,35.37378264387261,-84.84793547101937,forest
POINT (-86.90026029588287 37.57901198810249),14189,41,37.57901198810249,-86.90026029588287,forest
POINT (-86.897614830737 30.70553524310509),22362,42,30.705535243105093,-86.897614830737,forest
POINT (-92.31498186676917 44.69601339979728),1289,41,44.69601339979728,-92.31498186676916,forest
POINT (-88.64483402700064 45.60901022362926),11554,41,45.609010223629255,-88.64483402700064,forest
POINT (-85.05779505925625 43.50843555671261),24766,43,43.508435556712605,-85.05779505925625,forest
POINT (-72.53889464492153 43.92827965712524),3547,41,43.92827965712525,-72.53889464492153,forest
POINT (-83.51898305432846 38.58093989461011),17349,43,38.58093989461011,-83.51898305432844,forest
POINT (-91.1948127097064 37.19034738646564),21755,41,37.19034738646564,-91.1948127097064,forest
POINT (-84.19106988242001 38.90078999698225),21993,43,38.90078999698225,-84.19106988242001,forest
POINT (-105.7092938068778 39.63971824621336),20775,41,39.63971824621336,-105.70929380687777,forest
POINT (-95.65384694685333 46.80692991793121),6764,41,46.80692991793122,-95.6538469468533,forest
POINT (-97.03511178523597 35.11632676626933),10617,41,35.116326766269324,-97.03511178523596,forest
POINT (-89.08337262295922 31.06501878979256),6278,42,31.065018789792568,-89.08337262295922,forest
POINT (-70.46629896981307 43.90881722179237),19676,43,43.90881722179236,-70.46629896981307,forest
POINT (-72.97775168548442 42.26593966448216),8466,43,42.265939664482154,-72.97775168548442,forest
POINT (-80.90536082219303 34.22721256878867),23055,42,34.22721256878867,-80.90536082219303,forest
POINT (-88.946608280126 32.32786490483834),8051,43,32.327864904838336,-88.946608280126,forest
POINT (-83.41080435936553 34.8287462082494),19705,42,34.8287462082494,-83.41080435936553,forest
POINT (-82.43419337553478 38.19474669141181),26253,41,38.194746691411815,-82.43419337553478,forest
POINT (-78.24909779339063 39.87938137420105),6424,41,39.879381374201046,-78.24909779339063,forest
POINT (-89.71461055474295 31.23467190343615),10200,42,31.23467190343615,-89.71461055474295,forest
POINT (-74.4053712201905 43.74951503929205),4524,41,43.74951503929205,-74.4053712201905,forest
POINT (-80.8109589468106 40.01650464010758),20624,41,40.01650464010758,-80.8109589468106,forest
POINT (-89.52246991942722 33.57919392029017),5133,43,33.57919392029017,-89.52246991942722,forest
POINT (-83.34814705872954 32.82180387074806),5797,41,32.821803870748056,-83.34814705872954,forest
POINT (-98.13737918203306 38.33909097561089),18428,41,38.3390909756109,-98.13737918203306,forest
POINT (-82.76061652597487 36.904433899318),20631,41,36.904433899318,-82.76061652597487,forest
POINT (-84.94579251809279 33.90952928832419),4638,41,33.909529288324194,-84.9457925180928,forest
POINT (-87.85301229199567 35.46155396072761),10314,41,35.46155396072761,-87.85301229199568,forest
POINT (-72.339242188764 41.35839445295566),5834,41,41.35839445295567,-72.339242188764,forest
POINT (-80.63590895444906 41.19065967112572),4967,41,41.190659671125715,-80.63590895444906,forest
POINT (-87.50181678966034 39.02887738988665),19933,41,39.028877389886645,-87.50181678966034,forest
POINT (-79.02641985246561 41.47956294857251),425,41,41.47956294857251,-79.02641985246561,forest
POINT (-78.43113916681348 36.42700347461894),25100,43,36.427003474618935,-78.4311391668135,forest
POINT (-95.93509580322539 30.44603882143222),14783,42,30.446038821432218,-95.93509580322541,forest
POINT (-90.59340742134385 32.5428156129754),7638,41,32.542815612975396,-90.59340742134384,forest
POINT (-82.79954181573861 31.3026322438107),10644,42,31.302632243810702,-82.79954181573859,forest
POINT (-80.67393492369469 28.63580336645905),22788,42,28.63580336645905,-80.67393492369469,forest
POINT (-86.88671928183351 32.79113865351408),25326,42,32.79113865351408,-86.88671928183349,forest
POINT (-123.3072710062046 38.97878458067143),8375,42,38.97878458067143,-123.30727100620464,forest
POINT (-92.55659192425924 40.61562001834044),15875,41,40.61562001834044,-92.55659192425924,forest
POINT (-92.14976919560742 36.79644195984006),4759,43,36.79644195984007,-92.14976919560742,forest
POINT (-94.07421296392431 32.12405040974991),25508,42,32.124050409749906,-94.07421296392431,forest
POINT (-97.39310771196041 32.21619752100285),7485,41,32.21619752100285,-97.39310771196041,forest
POINT (-78.8334360920239 39.29666180324919),9208,41,39.2966618032492,-78.8334360920239,forest
POINT (-85.44270358488743 38.29209258878775),20008,43,38.29209258878775,-85.44270358488744,forest
POINT (-74.50244502384338 43.90401234591188),4528,42,43.90401234591189,-74.50244502384338,forest
POINT (-78.46161832202787 36.15248659476293),1638,41,36.152486594762934,-78.46161832202787,forest
POINT (-80.00236286799945 39.16253015588126),10307,41,39.162530155881264,-80.00236286799945,forest
POINT (-90.19052523783176 31.66784465422712),13575,42,31.667844654227125,-90.19052523783176,forest
POINT (-85.81391822195938 32.08317931796528),11344,42,32.08317931796528,-85.81391822195937,forest
POINT (-90.63851968648977 37.55267111460348),5292,41,37.55267111460349,-90.63851968648977,forest
POINT (-85.35736072456733 33.32233010803993),24449,41,33.32233010803993,-85.35736072456733,forest
POINT (-86.15375862551824 43.4689417420983),11297,43,43.468941742098295,-86.15375862551822,forest
POINT (-81.13162203893199 35.04637707180476),24816,42,35.04637707180476,-81.131622038932,forest
POINT (-86.01399085648053 36.49848115431821),9024,41,36.498481154318206,-86.01399085648052,forest
POINT (-76.70754824188045 34.80956949874981),6122,41,34.80956949874981,-76.70754824188046,forest
POINT (-82.750212275693 37.56662445882965),12682,41,37.566624458829644,-82.750212275693,forest
POINT (-123.6116701955596 45.14510437618837),22008,42,45.145104376188364,-123.61167019555955,forest
POINT (-85.58021333383518 36.58041086118175),3109,41,36.58041086118175,-85.58021333383519,forest
POINT (-82.0565233563504 38.52735388304681),964,41,38.527353883046814,-82.0565233563504,forest
POINT (-86.38093640716632 33.98834543158117),7438,41,33.98834543158117,-86.3809364071663,forest
POINT (-77.51100263223118 41.28948359691671),7709,41,41.28948359691671,-77.51100263223118,forest
POINT (-74.65482026700479 40.66531727641848),14364,41,40.66531727641848,-74.6548202670048,forest
POINT (-84.42555235417704 35.21366745437912),20905,42,35.21366745437911,-84.42555235417704,forest
POINT (-81.3860403143768 37.12841276730838),24158,41,37.128412767308376,-81.3860403143768,forest
POINT (-94.32773353217181 35.13571677301576),24696,41,35.13571677301576,-94.3277335321718,forest
POINT (-91.43295098475582 36.21859092456818),15716,41,36.21859092456817,-91.43295098475582,forest
POINT (-70.92443873232655 43.29429967422896),24674,43,43.29429967422897,-70.92443873232655,forest
POINT (-92.72287161315369 44.44584461565122),8762,41,44.44584461565122,-92.72287161315369,forest
POINT (-89.78594001169976 30.90890722837934),16078,42,30.908907228379334,-89.78594001169976,forest
POINT (-83.81752642988161 44.28491332856839),16637,43,44.28491332856839,-83.81752642988161,forest
POINT (-80.77036788920428 37.60397300572568),19004,43,37.60397300572568,-80.77036788920428,forest
POINT (-91.16641936505532 31.21624543564771),21232,42,31.216245435647718,-91.16641936505532,forest
POINT (-92.6959553478291 31.67227081352825),4090,42,31.67227081352825,-92.6959553478291,forest
POINT (-92.88374404217399 40.89081738130348),10775,41,40.89081738130348,-92.883744042174,forest
POINT (-83.44141062058729 37.57128879810351),15673,41,37.57128879810351,-83.4414106205873,forest
POINT (-77.70165656418492 35.67390202015106),13188,42,35.67390202015106,-77.70165656418493,forest
POINT (-80.18282004054115 41.70667905672762),24853,41,41.706679056727616,-80.18282004054116,forest
POINT (-98.86986740903008 30.36242329540622),21804,42,30.362423295406213,-98.86986740903008,forest
POINT (-87.01284095355275 33.80008559120604),24405,43,33.80008559120604,-87.01284095355274,forest
POINT (-91.96474901862115 34.93030210426526),1726,41,34.93030210426526,-91.96474901862116,forest
POINT (-83.21726376464669 38.25803881673533),14679,41,38.25803881673533,-83.21726376464669,forest
POINT (-93.70320518975488 37.93165813257711),24252,41,37.93165813257711,-93.70320518975487,forest
POINT (-69.25930859149754 46.55391459110513),18520,42,46.55391459110513,-69.25930859149753,forest
POINT (-83.08338449794152 38.75791874558863),2697,41,38.75791874558863,-83.08338449794151,forest
POINT (-83.17750612307078 35.53246682306042),8770,41,35.532466823060425,-83.17750612307078,forest
POINT (-93.48615336490502 34.76226027120796),10679,43,34.762260271207964,-93.48615336490501,forest
POINT (-79.7657963973036 39.07477247541335),10426,41,39.074772475413354,-79.76579639730359,forest
POINT (-81.21348078326372 32.29482168128043),20417,42,32.29482168128043,-81.21348078326372,forest
POINT (-82.88378755624043 33.50567009461044),1759,42,33.505670094610444,-82.88378755624043,forest
POINT (-78.24737643549106 40.16367576103267),7253,41,40.16367576103267,-78.24737643549106,forest
POINT (-91.88789597974478 37.49604669493199),19719,41,37.49604669493199,-91.88789597974478,forest
POINT (-81.97191952982921 37.98948888927254),2916,41,37.989488889272536,-81.97191952982921,forest
POINT (-89.33581048254707 44.14816882871487),6977,43,44.148168828714866,-89.33581048254706,forest
POINT (-106.8275724513255 39.26473187840804),3301,42,39.26473187840804,-106.8275724513255,forest
POINT (-76.16910210221722 42.32610331090708),17111,41,42.32610331090708,-76.16910210221721,forest
POINT (-89.54120778058713 32.12237206115869),15984,43,32.12237206115869,-89.54120778058711,forest
POINT (-111.676775344031 47.09160736737916),10253,42,47.09160736737916,-111.67677534403099,forest
POINT (-79.49101710547457 37.91381234317159),19786,41,37.91381234317159,-79.49101710547455,forest
POINT (-86.08727875896031 38.9669310237713),21305,41,38.966931023771295,-86.08727875896031,forest
POINT (-86.03413615276622 34.11233425867155),25128,41,34.112334258671545,-86.03413615276622,forest
POINT (-73.83189676798347 43.67474348403843),7525,42,43.67474348403843,-73.83189676798347,forest
POINT (-92.73664700086844 34.57583247994713),22635,41,34.57583247994713,-92.73664700086843,forest
POINT (-91.16259526961741 36.78613991341723),10854,41,36.78613991341722,-91.1625952696174,forest
POINT (-77.64866619860024 35.8416450264921),18319,42,35.841645026492095,-77.64866619860024,forest
POINT (-114.9829975817211 43.52850172029937),25139,42,43.528501720299374,-114.98299758172108,forest
POINT (-93.64445263037392 33.20608219652707),21965,43,33.20608219652707,-93.64445263037392,forest
POINT (-121.3386124811974 39.37564045120761),12538,41,39.37564045120761,-121.33861248119742,forest
POINT (-80.77348431509918 34.6050346070352),19567,42,34.6050346070352,-80.7734843150992,forest
POINT (-96.27916487359805 31.79531237868462),17967,42,31.79531237868461,-96.27916487359803,forest
POINT (-78.20622402398251 34.44256126067638),15469,42,34.44256126067639,-78.20622402398251,forest
POINT (-82.48344364792057 32.63893311793643),10964,42,32.63893311793643,-82.48344364792057,forest
POINT (-95.2151366676637 38.41648219718302),5652,41,38.41648219718302,-95.21513666766371,forest
POINT (-105.9571531664842 39.4493830329653),4497,42,39.4493830329653,-105.95715316648416,forest
POINT (-88.77506578312463 31.42791447717704),14821,42,31.427914477177048,-88.77506578312462,forest
POINT (-86.4225138236804 38.3278561757338),15096,41,38.32785617573379,-86.4225138236804,forest
POINT (-113.8471259578341 38.15204042402065),18341,42,38.15204042402065,-113.8471259578341,forest
POINT (-90.90498432657616 32.21716950575281),7645,41,32.21716950575281,-90.90498432657616,forest
POINT (-113.0816150711643 47.68763997378859),2400,42,47.68763997378859,-113.08161507116432,forest
POINT (-91.98683878643629 38.014789756175),2654,41,38.014789756175,-91.9868387864363,forest
POINT (-82.00002288187318 34.0628060289686),5645,42,34.0628060289686,-82.00002288187319,forest
POINT (-78.5909251501365 38.27049315259356),6971,41,38.27049315259356,-78.5909251501365,forest
POINT (-118.5612370151946 42.60349138938286),13364,42,42.60349138938286,-118.56123701519462,forest
POINT (-83.58602672860981 42.36863043346849),11461,43,42.368630433468496,-83.58602672860981,forest
POINT (-82.47527453201006 36.02973766977569),14034,41,36.029737669775685,-82.47527453201006,forest
POINT (-81.68556251906911 36.20372544580363),8153,41,36.203725445803634,-81.68556251906911,forest
POINT (-96.87222899318189 36.28715328418489),18228,41,36.28715328418489,-96.87222899318188,forest
POINT (-81.47888241737282 37.0785897078668),24159,43,37.0785897078668,-81.4788824173728,forest
POINT (-83.68326849731672 37.92734015551798),23540,41,37.92734015551798,-83.68326849731672,forest
POINT (-78.78317977990459 34.90598704697444),4780,42,34.90598704697444,-78.7831797799046,forest
POINT (-108.1462074569731 38.12431198917502),5569,42,38.12431198917503,-108.14620745697306,forest
POINT (-106.8392908854357 39.1590064449386),3293,41,39.159006444938605,-106.83929088543573,forest
POINT (-123.3815711069493 45.98042102448744),1542,43,45.98042102448744,-123.38157110694927,forest
POINT (-81.56420459809168 34.80472766129763),22829,43,34.804727661297626,-81.56420459809169,forest
POINT (-85.17506880002699 33.24171162847258),19206,41,33.24171162847258,-85.17506880002699,forest
POINT (-71.68972793856274 41.56733142791254),11516,41,41.56733142791254,-71.68972793856274,forest
POINT (-123.6823494067054 45.95831504971012),1548,41,45.95831504971012,-123.68234940670538,forest
POINT (-84.89718185178691 38.5565309771244),25487,41,38.5565309771244,-84.89718185178691,forest
POINT (-123.4547040280914 41.33540828315544),24374,42,41.33540828315544,-123.45470402809143,forest
POINT (-107.1270560554008 39.18357728168893),3294,42,39.183577281688926,-107.12705605540079,forest
POINT (-106.6927829377999 38.59824900205565),23556,41,38.59824900205565,-106.69278293779995,forest
POINT (-120.1164878587764 34.72577505226259),2902,43,34.725775052262584,-120.11648785877642,forest
POINT (-82.34027074662318 31.91447797024218),16958,42,31.914477970242174,-82.34027074662319,forest
POINT (-82.58086285494936 37.16160326468484),20630,41,37.16160326468484,-82.58086285494936,forest
POINT (-84.27662553884451 37.78329936043234),6904,41,37.783299360432345,-84.27662553884451,forest
POINT (-76.36646787836843 40.60192383415303),9066,41,40.601923834153034,-76.36646787836844,forest
POINT (-84.51791196784244 35.13618056029082),20900,41,35.136180560290825,-84.51791196784244,forest
POINT (-109.2863414631932 41.12687307919937),8386,41,41.12687307919936,-109.28634146319322,forest
POINT (-97.14319794181004 45.21657119721652),25570,41,45.21657119721653,-97.14319794181006,forest
POINT (-91.63837197927681 37.10594236556165),21757,41,37.105942365561646,-91.6383719792768,forest
POINT (-105.7390053352155 45.31373062170925),21403,42,45.313730621709254,-105.7390053352155,forest
POINT (-79.51180762727269 36.52124275713808),10728,41,36.521242757138076,-79.51180762727269,forest
POINT (-75.5805158212961 42.73948503539002),9357,43,42.739485035390025,-75.58051582129609,forest
POINT (-85.48596847027216 42.97480018965028),16916,41,42.97480018965028,-85.48596847027216,forest
POINT (-89.09524207620493 34.84790647000501),2919,41,34.847906470005015,-89.09524207620493,forest
POINT (-108.0806670524522 37.80042470365059),24458,41,37.80042470365059,-108.08066705245217,forest
POINT (-85.10009876309744 33.16830254555099),13710,42,33.16830254555099,-85.10009876309744,forest
POINT (-110.9253108501225 44.10193680998562),23175,42,44.10193680998562,-110.92531085012249,forest
POINT (-75.73027767512094 42.06588567510556),18238,41,42.06588567510556,-75.73027767512093,forest
POINT (-81.6982124662531 37.16216201701365),24156,41,37.16216201701365,-81.6982124662531,forest
POINT (-92.72064812430357 45.74072897985889),17190,41,45.74072897985889,-92.72064812430357,forest
POINT (-121.5039204175493 48.48971376429509),24519,43,48.48971376429509,-121.50392041754931,forest
POINT (-89.97577095364699 33.14194880950011),12302,43,33.141948809500114,-89.97577095364699,forest
POINT (-83.71662891991961 32.68326011469616),11485,43,32.68326011469616,-83.7166289199196,forest
POINT (-123.9136800031429 48.02839367595617),11626,42,48.02839367595618,-123.91368000314293,forest
POINT (-81.72928765828294 39.3151421706998),20996,41,39.315142170699794,-81.72928765828294,forest
POINT (-95.35197947052627 47.85886699233687),24553,41,47.858866992336864,-95.35197947052627,forest
POINT (-82.70407975389737 36.54953805670699),6410,41,36.549538056706986,-82.70407975389737,forest
POINT (-94.35437819852804 30.26489695855927),18488,43,30.264896958559273,-94.35437819852804,forest
POINT (-85.94097810849104 32.66932702329638),23986,41,32.66932702329638,-85.94097810849104,forest
POINT (-81.97092140828079 40.49365651530329),20080,41,40.493656515303286,-81.97092140828079,forest
POINT (-94.64907145074783 34.77646667913787),18995,43,34.77646667913787,-94.64907145074785,forest
POINT (-83.81063295916395 38.86099198390821),4648,41,38.86099198390821,-83.81063295916395,forest
POINT (-82.47801888698582 37.13445277630149),17817,41,37.134452776301494,-82.47801888698582,forest
POINT (-78.65740194916077 41.36127544677395),12786,43,41.36127544677395,-78.65740194916077,forest
POINT (-90.84915240493673 31.66107655567161),22656,42,31.66107655567161,-90.84915240493672,forest
POINT (-93.27224600187041 32.85024718295401),12343,42,32.850247182954014,-93.2722460018704,forest
POINT (-84.69175962053262 45.17687931658836),15513,41,45.17687931658836,-84.69175962053262,forest
POINT (-75.55255251621196 40.23831214757721),18658,43,40.23831214757721,-75.55255251621195,forest
POINT (-97.17449407889254 29.29644223610313),2625,41,29.29644223610313,-97.17449407889255,forest
POINT (-91.50119353771269 46.57815298394759),8838,41,46.57815298394759,-91.50119353771271,forest
POINT (-86.03332221509589 32.62591505002345),23978,43,32.62591505002345,-86.03332221509591,forest
POINT (-117.4885209885347 45.3176963691748),166,42,45.3176963691748,-117.48852098853466,forest
POINT (-87.54537130293271 31.53987518408678),7800,43,31.539875184086775,-87.54537130293271,forest
POINT (-77.8773643229696 39.40858338982216),11597,41,39.408583389822155,-77.87736432296958,forest
POINT (-85.58859197682874 31.32603443927358),16323,42,31.326034439273577,-85.58859197682874,forest
POINT (-81.04651479886765 34.58293928564942),1256,42,34.582939285649424,-81.04651479886765,forest
POINT (-90.86671063287692 44.49279399915869),1538,41,44.492793999158685,-90.86671063287693,forest
POINT (-85.7323917984039 36.34612683639526),7426,41,36.346126836395264,-85.7323917984039,forest
POINT (-83.47590594533347 34.42005009080775),14541,41,34.42005009080775,-83.47590594533347,forest
POINT (-81.57381771414326 38.71689508288074),5697,41,38.71689508288074,-81.57381771414326,forest
POINT (-71.87615808470763 44.45699737208964),7816,43,44.456997372089646,-71.87615808470763,forest
POINT (-71.46014544151443 44.04694525660982),3397,42,44.046945256609824,-71.46014544151444,forest
POINT (-82.53364979035321 30.14299310990975),18163,42,30.14299310990975,-82.53364979035321,forest
POINT (-90.14764959334907 43.56133865459476),145,41,43.561338654594756,-90.14764959334907,forest
POINT (-85.38358663798908 37.15502423945466),2121,41,37.155024239454654,-85.38358663798908,forest
POINT (-74.68250977956845 41.57682571629887),14941,41,41.57682571629886,-74.68250977956845,forest
POINT (-82.65825776807695 38.82621254749473),2688,41,38.826212547494734,-82.65825776807695,forest
POINT (-93.19520934160008 32.65082912981083),12342,42,32.65082912981083,-93.19520934160008,forest
POINT (-72.35842702169803 41.59500322011844),5827,41,41.595003220118436,-72.35842702169802,forest
POINT (-89.47292690156543 41.90210538031359),6096,43,41.90210538031359,-89.47292690156544,forest
POINT (-98.24810546511122 29.8399201414389),6150,42,29.83992014143889,-98.24810546511122,forest
POINT (-76.16238045453002 41.44507173324185),10863,43,41.44507173324185,-76.16238045453002,forest
POINT (-85.20096929356527 35.75021324573198),20201,42,35.75021324573198,-85.20096929356527,forest
POINT (-92.93162791422921 40.07877144816044),18678,43,40.07877144816044,-92.9316279142292,forest
POINT (-77.70635798731399 37.2378366791911),17825,41,37.237836679191105,-77.706357987314,forest
POINT (-92.90888422113854 36.94961921001),3760,41,36.94961921001,-92.90888422113855,forest
POINT (-83.98231471415028 33.2114085500194),23899,42,33.2114085500194,-83.98231471415029,forest
POINT (-85.43117281297657 33.73093116699004),15255,42,33.73093116699004,-85.43117281297656,forest
POINT (-72.43996987417376 44.11354792126843),3548,41,44.11354792126843,-72.43996987417377,forest
POINT (-82.47559799334765 40.58994943120449),6588,41,40.58994943120449,-82.47559799334765,forest
POINT (-92.55309896972391 31.58227367068212),4088,42,31.58227367068212,-92.5530989697239,forest
POINT (-80.09078116617137 37.18529947254952),14442,43,37.185299472549524,-80.09078116617138,forest
POINT (-83.28301345563511 36.583851033568),16051,41,36.583851033568,-83.28301345563511,forest
POINT (-82.5380103831633 35.07178851235634),12052,43,35.07178851235634,-82.5380103831633,forest
POINT (-114.8089780114013 46.62623351366982),15149,42,46.626233513669824,-114.80897801140127,forest
POINT (-80.25860125197362 39.73577760851493),2175,41,39.73577760851493,-80.25860125197363,forest
POINT (-83.12605122727649 34.19034190759681),20554,41,34.19034190759681,-83.12605122727649,forest
POINT (-79.81758093276778 37.94485581473651),13052,41,37.944855814736506,-79.81758093276778,forest
POINT (-83.87488046324799 35.21910565799608),15630,42,35.219105657996074,-83.87488046324799,forest
POINT (-92.57753693256731 38.73011023595205),19331,41,38.73011023595205,-92.57753693256731,forest
POINT (-85.66964748580074 35.36914077929244),2823,42,35.36914077929244,-85.66964748580074,forest
POINT (-108.9805045446012 38.02536520522676),5572,42,38.02536520522676,-108.98050454460122,forest
POINT (-92.18228169916839 32.22311419330659),1392,42,32.223114193306586,-92.18228169916841,forest
POINT (-85.5383557644962 33.70697164054875),15261,42,33.70697164054875,-85.5383557644962,forest
POINT (-84.91456593880842 34.7054525727013),18352,43,34.705452572701304,-84.91456593880842,forest
POINT (-92.07050291419894 35.95454934976818),6991,41,35.95454934976818,-92.07050291419893,forest
POINT (-79.26249724328778 40.02458738068373),14255,41,40.02458738068373,-79.26249724328778,forest
POINT (-77.60303177410714 38.41775640133566),447,43,38.41775640133565,-77.60303177410714,forest
POINT (-85.54715459833606 36.06126780094038),597,41,36.061267800940385,-85.54715459833606,forest
POINT (-121.6493762575202 36.96063046837456),16428,43,36.96063046837456,-121.64937625752022,forest
POINT (-121.9593162069039 47.54767094871533),17063,43,47.54767094871532,-121.95931620690392,forest
POINT (-74.51896966613307 39.70842349676506),7939,42,39.70842349676506,-74.51896966613306,forest
POINT (-94.53543055133876 46.59131980235394),13138,43,46.59131980235394,-94.53543055133876,forest
POINT (-79.50883894887075 38.15380969787571),13055,41,38.15380969787571,-79.50883894887076,forest
POINT (-108.4864504403091 37.74739202832615),24457,42,37.747392028326146,-108.48645044030908,forest
POINT (-106.252429893307 37.35147739419764),23120,42,37.35147739419764,-106.252429893307,forest
POINT (-121.9697207903668 44.7409903090666),6017,42,44.7409903090666,-121.96972079036682,forest
POINT (-123.1070092288924 42.85696850121775),11826,42,42.85696850121775,-123.10700922889241,forest
POINT (-92.89546992493237 36.54108897832938),18950,43,36.54108897832938,-92.89546992493237,forest
POINT (-90.79187233192837 38.68264405610558),12642,41,38.68264405610558,-90.79187233192837,forest
POINT (-80.89338788771738 37.57149244737495),19003,43,37.57149244737496,-80.89338788771737,forest
POINT (-79.60473866416713 39.28686788294556),7746,43,39.286867882945565,-79.60473866416713,forest
POINT (-86.45516637489226 38.42299746088608),1586,41,38.42299746088608,-86.45516637489227,forest
POINT (-80.10101443899099 39.48576787047853),18274,41,39.48576787047853,-80.10101443899099,forest
POINT (-84.70926886479046 36.36646663000932),1129,43,36.36646663000932,-84.70926886479045,forest
POINT (-73.92125709020387 44.04358798268304),3672,42,44.043587982683036,-73.92125709020388,forest
POINT (-91.54545962408359 46.38506099606717),8845,43,46.38506099606717,-91.54545962408359,forest
POINT (-105.7425936509903 38.18683729571735),200,42,38.18683729571735,-105.7425936509903,forest
POINT (-116.4102352018029 47.85475976831179),1337,42,47.85475976831179,-116.41023520180288,forest
POINT (-110.3131730106786 33.62624175083756),14659,42,33.62624175083756,-110.31317301067858,forest
POINT (-74.99704183670573 42.49365625277033),4837,41,42.49365625277033,-74.99704183670573,forest
POINT (-108.9708623711765 38.29604459162825),5525,42,38.29604459162825,-108.97086237117651,forest
POINT (-98.33108891542278 30.85378582705533),13227,42,30.85378582705533,-98.33108891542278,forest
POINT (-97.38295383682879 29.6357859675404),567,41,29.635785967540407,-97.3829538368288,forest
POINT (-106.0193334214472 38.76677547297687),6238,42,38.76677547297687,-106.0193334214472,forest
POINT (-110.0592349617886 40.90652538653775),14586,42,40.90652538653775,-110.05923496178863,forest
POINT (-73.10896000281933 43.5100036962141),7945,41,43.510003696214106,-73.10896000281933,forest
POINT (-85.27949314429813 37.35258087542979),11095,41,37.35258087542979,-85.27949314429813,forest
POINT (-71.69292793812225 44.77141072481577),7811,41,44.771410724815766,-71.69292793812225,forest
POINT (-90.03013540241155 37.71033064451253),22109,41,37.71033064451253,-90.03013540241156,forest
POINT (-123.586568916032 46.83861807175607),19092,42,46.838618071756066,-123.58656891603201,forest
POINT (-77.45176816889447 40.78829320219436),17976,41,40.78829320219436,-77.45176816889447,forest
POINT (-80.82952563948174 41.54646260253238),11316,41,41.54646260253238,-80.82952563948173,forest
POINT (-74.25090256519934 41.51792117737651),25691,41,41.51792117737652,-74.25090256519934,forest
POINT (-87.15031586006678 33.77972967108179),24400,43,33.77972967108179,-87.15031586006678,forest
POINT (-107.0740004391854 44.38137488113336),20126,42,44.381374881133354,-107.07400043918543,forest
POINT (-98.78212627680931 29.64864567912484),5389,42,29.64864567912484,-98.78212627680931,forest
POINT (-75.43264408901635 41.03608711878429),11837,41,41.0360871187843,-75.43264408901634,forest
POINT (-83.98571949983196 34.48766845864602),23989,41,34.48766845864602,-83.98571949983196,forest
POINT (-94.61506055941952 47.21684397637972),13136,41,47.21684397637972,-94.61506055941952,forest
POINT (-116.9939788927779 48.89444709787808),23662,42,48.89444709787807,-116.99397889277792,forest
POINT (-87.26056293144207 31.54208593882663),7801,42,31.542085938826627,-87.26056293144207,forest
POINT (-93.00172150694365 37.04693095962294),3761,43,37.046930959622934,-93.00172150694364,forest
POINT (-74.28836893572873 42.66757473157081),18211,42,42.66757473157081,-74.28836893572873,forest
